,listing_id,name,host_id,host_name,neighbourhood_full,coordinates,room_type,price,number_of_reviews,last_review,reviews_per_month,availability_365,rating,number_of_stays,5_stars,listing_added
1428,27758379,"Spacious, Quiet Apt- Heart of West Village",52889401,Teen,"Manhattan, West Village","(40.73223, -74.00499)",Entire home/apt,290$,9,2019-04-28,0.87,41,3.836719642640775,10.8,0.7119612197650604,2018-10-23
1429,23687344,"Large Room in Brownstone, heart of historic Harlem",27046912,Tara & Carl,"Manhattan, Harlem","(40.80554, -73.95586)",Private room,81$,41,2019-07-03,2.56,28,4.093975137929542,49.2,0.7896198542067838,2018-12-28
1430,30440427,NYC Designer 4bedrooms 2bath! PRIVATE PATIO,228552300,Michael,"Manhattan, East Village","(40.72124, -73.9801)",Entire home/apt,805$,19,2019-07-01,2.63,168,4.415707447893453,22.8,0.7025184893252956,2018-12-26
1431,1937761,Modern & Quiet 2bdr Astoria - 2 blocks from Subway,3294551,Michelangelo,"Queens, Astoria","(40.7582, -73.91686999999997)",Entire home/apt,180$,77,2019-06-11,1.35,254,4.359979877794364,92.4,0.7301591573461182,2018-12-06
1432,11690836,Extended stay in a great studio,46036778,Elle,"Manhattan, Upper East Side","(40.75977, -73.95917)",Entire home/apt,180$,0,,,0,,,,2018-06-03
1433,22454397,Private room in cozy apartment in east village,13677929,Charles,"Manhattan, East Village","(40.7232, -73.98151999999997)",Private room,78$,8,2018-06-13,0.45,219,4.6426859515122585,9.6,0.6587437875302553,2017-12-08
1434,8456825,Bushwick Oasis,44516268,Tom And Claudia,"Brooklyn, Bushwick","(40.70337, -73.93070999999998)",Entire home/apt,70$,171,2019-06-22,3.74,183,4.737325751880738,205.2,0.9237292125243248,2018-12-17
1435,36145317,1910 Original Rockaway Bungalow,63389796,Diana,"Queens, Rockaway Beach","(40.58947, -73.81435)",Entire home/apt,150$,5,2019-07-07,5.0,79,4.131646084419518,6.0,0.7889846101209184,2019-01-01
1436,32640768,Heavenly Harlem Haven,123810965,Carlton,"Manhattan, Harlem","(40.81072, -73.94236)",Private room,50$,13,2019-06-30,3.22,168,3.3366598656180715,15.6,0.6685104796321035,2018-12-25
1437,6290301,Brooklyn Modern Spacious Studio,32142173,Yury,"Brooklyn, Sheepshead Bay","(40.58662, -73.94263000000002)",Entire home/apt,83$,29,2017-10-23,0.58,227,3.260955379380384,34.8,0.7764192821265213,2017-04-19
1438,28687609,Studio Apartment with Bridge and River Views,11160056,Selena,"Manhattan, Two Bridges","(40.71079, -73.99304000000002)",Entire home/apt,135$,4,2019-03-01,0.41,0,3.0924496583099628,4.8,0.6590602684718702,2018-08-26
1439,29520126,Large 2 bedroom apartment in Williamsburg,11923041,Eli,"Brooklyn, Williamsburg","(40.7158, -73.95863)",Entire home/apt,300$,0,,,0,,,,2018-08-25
1440,15711,2 bedroom - Upper East Side-great for kids,61491,D,"Manhattan, Upper East Side","(40.77065, -73.95269)",Entire home/apt,250$,66,2019-03-30,0.57,231,3.483934739999956,79.2,0.7197957607814761,2018-09-24
1441,28243134,Studio in Hamilton Heights Manhattan,3299094,Elena,"Manhattan, Harlem","(40.82161, -73.94644)",Entire home/apt,140$,4,2019-07-06,0.64,8,4.786535934164167,4.8,0.6164080814435015,2018-12-31
1442,20638833,Private room,147567811,Renaldy,"Queens, Astoria","(40.77326, -73.92676999999998)",Private room,50$,1,2017-09-22,0.05,0,3.7569264183781534,1.2,0.7888888634244691,2017-03-19
1443,22462797,Full Lavish Studio apartment in the heart of NYC,164637779,Sajee,"Manhattan, Upper East Side","(40.76938, -73.96732)",Entire home/apt,150$,2,2017-12-30,0.11,0,3.4348720407610984,2.4,0.7168668722041379,2017-06-26
1444,35949012,Modern apartment - 5mins walk to Grand Central,164692592,Nuoya,"Manhattan, Midtown","(40.75205, -73.97076)",Private room,100$,1,2019-06-27,1.0,1,3.3724255172603512,1.2,0.6176476696427605,2018-12-22
1445,3261569,Big Private 4 bedrooms 1 bathroom Near Subway!,10297692,Dee,"Brooklyn, Crown Heights","(40.67658, -73.93122)",Entire home/apt,300$,32,2019-05-25,0.52,254,4.212434696716488,38.4,0.7240461380953981,2018-11-19
1446,18078720,Cozy one bedroom Street view,124486054,Carlton,"Bronx, Edenwald","(40.88364, -73.83561)",Private room,70$,0,,,365,,,,2018-08-20
1447,35915030,Lovely North Park Slope Private Garden Apartment,270144441,Carla & Ken,"Brooklyn, Park Slope","(40.67817, -73.97603000000002)",Entire home/apt,145$,0,,,14,,,,2018-02-11
1448,23905542,Lush brownstone apartment in Park Slope,1630247,Ben,"Brooklyn, Park Slope","(40.6785, -73.98209)",Entire home/apt,95$,9,2018-09-09,0.58,0,3.8727391574485184,10.8,0.6828995004493453,2018-03-06
1449,22730298,Spacious King size Apartment near Prospect Park,131827796,Rose,"Brooklyn, Prospect-Lefferts Gardens","(40.66248, -73.95427)",Entire home/apt,130$,36,2019-06-25,2.23,132,3.2965114310083035,43.2,0.7218475045079182,2018-12-20
1450,7853110,"Carroll Gardens, 25 ft from F/G",631747,Logan,"Brooklyn, Carroll Gardens","(40.67986, -73.9945)",Private room,60$,1,2015-08-23,0.02,0,3.736596338900007,1.2,0.6100018811555542,2015-02-17
1451,34085654,The Library,7910657,Gretchen,"Brooklyn, Park Slope","(40.67245, -73.97365)",Entire home/apt,250$,3,2019-06-23,1.34,175,3.0255924569571992,3.6,0.6062478341173607,2018-12-18
1452,18386915,"Sunny Studio in Park Slope, Brooklyn",32706119,Shanee,"Brooklyn, Park Slope","(40.66989, -73.98756999999998)",Entire home/apt,120$,86,2019-06-10,3.24,185,3.18307885885055,103.2,0.6982995221372711,2018-12-05
1453,20583124,Gorgeous space in brownstone on cobblestone st,123805373,Elizabeth,"Brooklyn, Brooklyn Heights","(40.69300000000001, -73.99774000000002)",Entire home/apt,118$,2,2018-02-25,0.09,0,4.8241489072754105,2.4,0.7520422335632931,2017-08-22
1454,33521183,"Massive, Incredible Brand New East Village Loft",238779678,Dustin,"Manhattan, East Village","(40.72735, -73.98917)",Private room,62$,0,,,325,,,,2018-04-05
1455,26107318,Great Townhome!! 1 Stop from Manhattan! Sleeps 6,99268393,Brian,"Queens, Long Island City","(40.74436, -73.95205)",Entire home/apt,175$,42,2019-07-01,3.77,238,3.319198928811722,50.4,0.7007496819370492,2018-12-26
1456,13062471,The Silver Room,33346283,Jonathan,"Manhattan, Harlem","(40.83141, -73.94722)",Private room,55$,31,2019-06-26,0.88,326,4.3118233715709176,37.2,0.7712621808723368,2018-12-21
1457,10476556,Close to zoo and Botanical Gardens,53717769,Travis,"Bronx, Parkchester","(40.83953, -73.85717)",Entire home/apt,88$,121,2019-06-23,2.9,170,4.799363849803579,145.2,0.8981945831013253,2018-12-18
1458,18357947,"Cozy, private room in Williamsburg, Brooklyn!",8541180,Katie,"Brooklyn, Williamsburg","(40.70771, -73.95324000000002)",Private room,100$,60,2019-06-19,2.25,78,3.416315049207326,72.0,0.7737056408807041,2018-12-14
1459,8234510,"Beautiful Astoria Apt 1BR, 2bath",7853503,Lindsay,"Queens, Astoria","(40.7713, -73.92628)",Entire home/apt,140$,2,2016-01-02,0.05,0,3.0959910176071856,2.4,0.7477634969286395,2015-06-29
1460,28438216,2BED Close UN Location full Kitchen Free Breakfast,214347105,Roman,"Manhattan, Midtown","(40.75282, -73.96688)",Entire home/apt,389$,8,2019-05-22,0.83,339,3.456722015741306,9.6,0.7123182956333545,2018-11-16
1461,18226843,Private bedroom in Murray Hill / Kips Bay,3600065,Ariel,"Manhattan, Murray Hill","(40.74612, -73.97684)",Private room,77$,3,2017-08-17,0.12,0,3.4733024917290334,3.6,0.6639469399697727,2017-02-11
1462,29878723,"Family-friendly Brownstone, 2 blocks to Subway!",2494204,Jessica,"Brooklyn, Bedford-Stuyvesant","(40.68143, -73.94765)",Entire home/apt,150$,7,2019-07-01,0.9,11,4.344845912714503,8.4,0.7587175184773243,2018-12-26
1463,6301965,Beautiful SoHo Loft,655506,Silvia,"Manhattan, SoHo","(40.7234, -73.99967)",Entire home/apt,16$,3,2018-01-08,0.16,0,3.3640324741494623,3.6,0.6276142878764724,2017-07-05
1464,837282,Spacious Loft in heart of Tribeca,4375496,Jared,"Manhattan, Tribeca","(40.71969, -74.00876)",Entire home/apt,235$,5,2015-10-04,0.08,177,3.030753068489608,6.0,0.6844980473793247,2015-03-31
1465,21435622,"Small, quiet, and clean 1BR in Manhattan",100970377,Anabel,"Manhattan, Harlem","(40.81032, -73.94331)",Entire home/apt,200$,3,2017-11-24,0.15,0,4.83733092765516,3.6,0.6220439673780558,2017-05-21
1466,18560104,Airy One Bedroom Apartment in Prime Crown Heights,7740184,Janet,"Brooklyn, Crown Heights","(40.67653, -73.95793)",Private room,75$,13,2019-06-23,0.51,0,3.202146910621641,15.6,0.7370616618460519,2018-12-18
1467,36037836,Amazing Wiliamsburg Private Room,222287033,Francis,"Brooklyn, Williamsburg","(40.71096, -73.96575)",Private room,95$,0,,,211,,,,2018-10-13
1468,16165498,"Private, Clean, Spacious Room with Full Bathroom",28875304,Sebastian,"Brooklyn, Bushwick","(40.68856, -73.91503)",Private room,85$,4,2019-01-02,0.13,8,3.5533758011744,4.8,0.7117175356348788,2018-06-29
1469,19063118,JFK 10 & LGA 15 MINUTES AWAY A/C PRIVATE BEDROOM B,22959695,Gurpreet  Singh,"Queens, Richmond Hill","(40.69502, -73.8252)",Private room,50$,106,2018-10-07,4.15,0,4.674743822840602,127.2,0.8820043577687761,2018-04-03
1470,21593310,"STEPS TO LGA, near CITIFIELD, JFK MANHATTAN(RM #2)",156948703,Asad,"Queens, East Elmhurst","(40.77046, -73.87335999999998)",Private room,60$,257,2019-07-06,12.54,351,4.625025967697373,308.4,0.8650119479950578,2018-12-31
1471,16438038,Cosy room in Williamsburg,40630037,Clara,"Brooklyn, Williamsburg","(40.70786, -73.94821)",Private room,60$,8,2017-10-03,0.26,0,4.299330965978969,9.6,0.7367714233854459,2017-03-30
1472,8460304,Sleeps 4 people - Prime Madison Sq Park/Park Ave,44534342,Faith,"Manhattan, Midtown","(40.74568, -73.98324000000002)",Entire home/apt,285$,8,2018-11-10,0.18,302,3.7098760537159134,9.6,0.6280194139010019,2018-05-07
1473,23088777,Stylish Modern Master Bedroom w/ensuite bathroom,47104818,Sebastian,"Brooklyn, Bedford-Stuyvesant","(40.68975, -73.93327)",Private room,109$,19,2019-06-26,1.37,360,4.178978954759812,22.8,0.6734626801275769,2018-12-21
1474,31883127,✴NEWLY RENOVATED✴ 2 BDR | SLEEPS 4 @ BROOKLYN,6833598,Timothy,"Brooklyn, Bedford-Stuyvesant","(40.68417, -73.91899000000002)",Entire home/apt,99$,13,2019-07-05,3.98,182,4.052818726179735,15.6,0.7361466140266264,2018-12-30
1475,1704560,Beautiful/Spacious 1 Bedroom in LES,5693756,Daniel,"Manhattan, Lower East Side","(40.7189, -73.99176999999997)",Entire home/apt,120$,182,2019-07-05,2.6,72,4.733491315446988,218.4,0.8846653303457853,2018-12-30
1476,7808266,Garden apt with private backyard,40080883,Jill,"Brooklyn, Williamsburg","(40.71225, -73.96246)",Entire home/apt,150$,1,2015-10-28,0.02,0,3.4322128152097515,1.2,0.6866360831059921,2015-04-24
1477,23976700,HUGE ARTSY DESIGNER APRT IN CHINATOWN W/ ELEVATOR,7988008,Emily,"Manhattan, Chinatown","(40.71336, -73.99263)",Entire home/apt,210$,16,2019-05-04,1.04,318,3.303670812060785,19.2,0.7348841625325339,2018-10-29
1478,18275502,Sophisticated Brooklyn Brownstone,87766324,Michelle,"Brooklyn, Bedford-Stuyvesant","(40.68707, -73.9349)",Entire home/apt,196$,88,2019-06-15,3.32,9,3.3957576987931017,105.6,0.7509568310950832,2018-12-10
1479,10786240,nice apartment in New york city,55808233,John,"Manhattan, Hell's Kitchen","(40.75979, -73.99216)",Private room,75$,0,,,0,,,,2018-09-25
1480,19085402,Spacious 1bdrm in new luxury Williamsburg building,133281513,Eda,"Brooklyn, Williamsburg","(40.71885, -73.95444)",Entire home/apt,,16,2019-03-15,0.65,0,4.425401941161732,19.2,0.7888080610462795,2018-09-09
1481,15027024,Newly renovated 1bd on lively & historic St Marks,8344620,Ethan,"Manhattan, East Village","(40.72693, -73.98385)",Entire home/apt,180$,10,2018-12-31,0.3,0,3.969729,12.0,0.7725126282241318,2018-06-27
1482,22471099,"Cozy, homey one bedroom in Brooklyn",48565842,Grace,"Brooklyn, Crown Heights","(40.67318, -73.95679)",Private room,39$,0,,,0,,,,2018-03-10
1483,35652031,Comfortable private bedroom in Apartment,13830544,Renee,"Brooklyn, Bedford-Stuyvesant","(40.69524000000001, -73.93234)",Private room,54$,2,2019-06-24,2.0,330,3.111118391040379,2.4,0.6458890579608165,2018-12-19
1484,5792453,Renovated 1 BDRMUnion Sq/E.Village,30050649,Samantha,"Manhattan, East Village","(40.73141, -73.98737)",Entire home/apt,185$,9,2016-11-06,0.24,0,3.244677436381803,10.8,0.762589162884886,2016-05-03
1485,36138789,Room with Amazing location in Manhattan,31846499,Veronika,"Manhattan, East Harlem","(40.78774, -73.94627)",Private room,73$,0,,,0,,,,2018-04-19
1486,24116708,brooklyn next prospect park,279067,Manami,"Brooklyn, Prospect-Lefferts Gardens","(40.65618, -73.95784)",Private room,40$,0,,,53,,,,2018-06-30
1487,34812124,Sunny New York Apartment w/ 2 Spacious Bedrooms!,131103134,Daniel,"Manhattan, Upper East Side","(40.77388, -73.9568)",Entire home/apt,217$,2,2019-06-19,1.67,235,3.8476776068660654,2.4,0.6794053317107771,2018-12-14
1488,35384851,Modern 2BD in Astoria-10 min to Central Park,11866880,Juan,"Queens, Astoria","(40.76358, -73.92399)",Entire home/apt,289$,0,,,253,,,,2018-07-07
1489,32935877,East Village Plant Studio,38352826,Devin,"Manhattan, East Village","(40.7269, -73.98368)",Entire home/apt,128$,2,2019-07-04,2.0,16,3.740925863129139,2.4,0.7462698531509592,2018-12-29
1490,30941744,Simple studio,76388052,Xochilth,"Manhattan, Harlem","(40.82211, -73.93887)",Entire home/apt,85$,0,,,3,,,,2018-09-20
1491,29738760,Large bedroom in Manhattan. Subway on same block,4317615,Fabio,"Manhattan, Harlem","(40.82188, -73.95391)",Private room,70$,0,,,249,,,,2018-02-20
1492,21712433,Gorgeous 1bd in Trendy Brooklyn!,10396247,Kaitlin,"Brooklyn, Park Slope","(40.67655, -73.97303000000002)",Entire home/apt,180$,4,2018-12-30,0.22,0,3.4419362202167445,4.8,0.7380277398588345,2018-06-26
1493,30389309,"Spacious Midtown East 1BR, Balcony, Doorman + Gym by Blueground",107434423,Blueground,"Manhattan, Kips Bay","(40.74072, -73.97794)",Entire home/apt,307$,0,,,333,,,,2018-08-15
1494,4830154,"Furnished room with Bed, Closet, TV",24865745,Subramanian,"Queens, Ozone Park","(40.68337, -73.8431)",Private room,45$,0,,,0,,,,2018-02-24
1495,17495862,Homey funky eclectic rich of arts,90215210,Lou,"Brooklyn, Crown Heights","(40.67167, -73.93088)",Private room,45$,37,2019-06-24,1.29,84,3.307101612533679,44.4,0.6087285393224183,2018-12-19
1496,19070571,1 BR in Manhattan - Spacious and Convenient,39601665,Jordan,"Manhattan, East Harlem","(40.80746, -73.94001)",Private room,53$,0,,,357,,,,2018-09-26
1497,18249844,Central Park One Bedroom Apartment in Harlem,126110994,Andrew,"Manhattan, Harlem","(40.8043, -73.95106)",Entire home/apt,85$,25,2017-07-20,0.93,0,4.785695097024876,30.0,0.8430720767367085,2017-01-14
1498,31885991,Full size bed suite.,105762561,Kim,"Queens, Jamaica","(40.69102, -73.78438)",Private room,65$,2,2019-04-29,0.75,319,3.395542971290135,2.4,0.6887739873554731,2018-10-24
1499,9496559,Charming PreWar Bedroom in Flatbush,20160518,Jenny,"Brooklyn, East Flatbush","(40.65343, -73.95175)",Private room,50$,0,,,129,,,,2018-08-31
1500,34848236,My available bedroom,229450463,Frank,"Bronx, Pelham Bay","(40.85251, -73.83254000000002)",Private room,55$,0,,,89,,,,2018-05-14
1501,5706280,New! 2-Bed Apt Near Central Park,13347167,AFI Apartments,"Manhattan, Upper East Side","(40.77276, -73.95557)",Entire home/apt,142$,3,2018-08-10,0.1,315,4.6214980339744365,3.6,0.7268162928312636,2018-02-04
1502,24735773,Sunny room in cozy Bushwick apartment,66754355,Phoebe,"Brooklyn, Bushwick","(40.70792, -73.91986)",Private room,45$,1,2018-05-13,0.07,0,4.657323192832525,1.2,0.6528977531339546,2017-11-07
1503,23110266,SoHo LOFT #2  Broadway Av. - Amazing Location!,108029974,Agustina,"Manhattan, NoHo","(40.72943, -73.99277)",Entire home/apt,495$,7,2019-03-27,0.46,63,4.516002996457591,8.4,0.7197473326229249,2018-09-21
1504,29216716,Sunny Room with Private Bath,29285454,Marie,"Brooklyn, Bedford-Stuyvesant","(40.68612, -73.94318)",Private room,55$,2,2019-01-03,0.3,297,4.302841164757795,2.4,0.7360793513418535,2018-06-30
1505,27139072,Sunny Private Suite in Luxury Building,95901692,Anthony,"Brooklyn, Bedford-Stuyvesant","(40.6875, -73.9588)",Private room,150$,36,2019-07-01,3.23,29,4.4312857561198005,43.2,0.7719444587006402,2018-12-26
1506,5903889,PRIVATE BEDROOM on Lower East Side,30616009,Daniel,"Manhattan, Chinatown","(40.71758, -73.99201)",Private room,84$,2,2017-06-25,0.08,2,3.655056977590267,2.4,0.7618009070810481,2016-12-20
1507,22848359,Cozy Basement,14969786,Jeff,"Bronx, Kingsbridge","(40.86664, -73.89844000000002)",Private room,70$,26,2019-07-07,5.23,0,4.608872772898387,31.2,0.916802953038544,2019-01-01
1508,20017636,"LES 1 Bedroom. Cozy, Sunny, Modular",15520689,Laura,"Manhattan, Lower East Side","(40.71692, -73.98321)",Entire home/apt,90$,1,2017-08-31,0.04,0,4.117670873337957,1.2,0.6871094830302003,2017-02-25
1509,22013965,Vintage,48655993,Ottilia,"Queens, Elmhurst","(40.74152, -73.87633000000002)",Private room,50$,16,2019-05-06,0.84,49,4.768087014730775,19.2,0.8240941904086928,2018-10-31
1510,24656571,Shared Apartment 1 stop from Manhattan,55724558,Taylor,"Queens, Long Island City","(40.76003, -73.94111)",Shared room,35$,11,2019-05-16,0.78,90,4.989241278304139,13.2,0.8493954078117167,2018-11-10
1511,8034665,Cozy & Comfortable Bedroom,42237225,Orlando,"Manhattan, Harlem","(40.80083, -73.95584000000002)",Private room,250$,22,2017-01-01,0.47,365,4.220641091753703,26.4,0.6630022968860851,2016-06-28
1512,9434105,Huge room in El Barrio.,26299995,Luiz & Daniel,"Manhattan, East Harlem","(40.79733, -73.93988)",Private room,55$,125,2019-06-20,2.87,1,3.1881330309814286,150.0,0.6610975260191616,2018-12-15
1513,81739,Loft w/ Terrace @ Box House Hotel,417504,The Box House Hotel,"Brooklyn, Greenpoint","(40.73842, -73.95312)",Private room,249$,2,2011-05-12,0.02,60,4.168382639566047,2.4,0.6620837539690396,2010-11-06
1514,26778845,Williamsburg apartment with roof terrace,2478942,Francesca,"Brooklyn, Williamsburg","(40.71085, -73.96136)",Private room,65$,10,2019-05-28,0.87,5,4.0685323901286825,12.0,0.6732314721520809,2018-11-22
1515,4472978,Charming Studio in a Great location,5800619,Catia,"Manhattan, Hell's Kitchen","(40.75531, -73.99945)",Entire home/apt,195$,136,2019-07-05,2.94,203,3.8082780307687782,163.2,0.6968352277625005,2018-12-30
1516,12774249,Uptown Bohemian 1BR with Park View,20892338,Elisse,"Manhattan, Harlem","(40.82064, -73.94646)",Entire home/apt,105$,3,2016-05-30,0.08,0,4.524828923614722,3.6,0.6588603674538489,2015-11-25
1517,36359394,Madeline’s Place,135363269,Hal,"Brooklyn, Sunset Park","(40.64372, -74.00656)",Entire home/apt,120$,0,,,320,,,,2018-04-08
1518,13529498,Awesome Room in the Heart of Bushwick!,23826651,Lorenzo,"Brooklyn, Bushwick","(40.70364, -73.92769)",Private room,50$,0,,,0,,,,2018-03-10
1519,19699039,Super Nice and Cool One Bedroom in LES,24835386,Atif,"Manhattan, Lower East Side","(40.71799, -73.98657)",Entire home/apt,138$,4,2018-08-27,0.17,0,3.869605503284093,4.8,0.6040350097884885,2018-02-21
1520,19385941,Spotless Clean room private entrance  paid parking,124860677,Jim&Lisa,"Queens, Flushing","(40.75712, -73.8122)",Private room,120$,45,2019-07-01,1.87,365,4.120215824789863,54.0,0.6181098396224243,2018-12-26
1521,19387438,"Lovely room, close to all!",135910220,Maria,"Queens, Maspeth","(40.73832, -73.90669)",Private room,45$,41,2019-07-01,1.68,154,3.6743406949891413,49.2,0.7250205199602675,2018-12-26
1522,27949417,"Private room in TRIBECA Loft, elevator into apt!",50288091,Daniel,"Manhattan, Tribeca","(40.71392, -74.00754)",Private room,200$,3,2019-04-07,0.84,0,4.551477181250794,3.6,0.7018830301672251,2018-10-02
1523,17718694,Artist's Bitchin 1BR,4933848,Mathew,"Brooklyn, Bushwick","(40.69554, -73.92588)",Entire home/apt,90$,4,2017-05-12,0.14,0,4.240679053221999,4.8,0.6640310800082572,2016-11-06
1524,20216170,"Cozy, Sunny, Spacious 1 Bedroom Gem in Greenpoint!",144017474,Kristin,"Brooklyn, Greenpoint","(40.73639, -73.95342)",Entire home/apt,,85,2019-07-01,3.74,0,3.038849141377553,102.0,0.707425761987879,2018-12-26
1525,31150305,East Village Peaceful Perfect One Bedroom,2928701,Catalina,"Manhattan, East Village","(40.72722, -73.98383000000003)",Entire home/apt,210$,0,,,235,,,,2018-09-06
1526,32401972,Chic Village Apt!,5611846,Bradley,"Manhattan, Greenwich Village","(40.72847, -74.00094)",Entire home/apt,200$,0,,,0,,,,2018-10-15
1527,9995725,Huge beautiful place - Williamsburg,2703735,Carlos,"Brooklyn, Williamsburg","(40.71638, -73.96356999999998)",Entire home/apt,125$,2,2016-04-22,0.05,0,4.829625921301608,2.4,0.72858007510387,2015-10-18
1528,34123251,Charming Park Slope 2BR (15 Minutes to Manhattan!),257629980,William,"Brooklyn, Gowanus","(40.66907, -73.99221)",Entire home/apt,195$,6,2019-07-04,3.46,330,4.3467247019195,7.1999999999999975,0.7377485460084549,2018-12-29
1529,2263265,Paddy Pad,9989761,Gaudhi,"Manhattan, Harlem","(40.80119000000001, -73.95295)",Private room,81$,133,2019-06-04,2.23,13,4.042479468868045,159.6,0.698175505920817,2018-11-29
1530,34042777,Comfortable Room in NYC in Harlem area,153205975,Waly,"Manhattan, Harlem","(40.80279, -73.94736)",Private room,78$,1,2019-05-05,0.46,89,4.105158279718987,1.2,0.6201944722728261,2018-10-30
1531,27677746,Private floor / bedroom/ bathroom + TERRACE!,3598079,Kristina,"Manhattan, Midtown","(40.75453, -73.96840999999998)",Private room,120$,12,2019-06-05,1.11,0,4.724553950943025,14.4,0.8311738594523963,2018-11-30
1532,32637632,Charming 1BR in a Modern Harlem Townhouse,2603586,Joseph,"Manhattan, Harlem","(40.80761, -73.94305)",Private room,150$,0,,,6,,,,2018-06-28
1533,9898894,"Charming, spacious UES studio",19529891,Shilpa,"Manhattan, Upper East Side","(40.7687, -73.9556)",Entire home/apt,135$,0,,,0,,,,2018-07-02
1534,9992743,Exposed Brick Midtown East Apt,19131159,Patrick,"Manhattan, Midtown","(40.75199, -73.97193)",Private room,100$,0,,,0,,,,2018-04-01
1535,35685857,NEW! CHARMING 2 BEDROOM APARTMENT IN MANHATTAN,78424147,Catherine,"Manhattan, Washington Heights","(40.84344, -73.93966999999998)",Entire home/apt,210$,2,2019-07-01,2.0,354,3.9159306122718283,2.4,0.7078168049103082,2018-12-26
1536,9747682,"Private, Serene, Exposed Brick Realness Brownstone",4018726,Lorraine,"Brooklyn, Bedford-Stuyvesant","(40.69297, -73.94521999999998)",Private room,63$,6,2019-06-30,2.77,60,4.548466085851727,7.1999999999999975,0.7827773079393686,2018-12-25
1537,3040654,Sunny Bedroom In Astoria!,6041,Miranda,"Queens, Ditmars Steinway","(40.77748, -73.90971)",Private room,47$,14,2018-01-02,0.28,0,3.316650575660986,16.8,0.6382110134869382,2017-06-29
1538,1117516,Beautiful new one bedroom apartment,6133754,Trevor,"Brooklyn, Bedford-Stuyvesant","(40.68798, -73.93903)",Entire home/apt,95$,218,2019-06-19,2.92,246,4.611892478024776,261.6,0.8262807654669151,2018-12-14
1539,15857972,"Entire Flat in Crown Heights, Near Subway",1583461,Ben,"Brooklyn, Crown Heights","(40.66958, -73.95081)",Entire home/apt,160$,1,2017-09-03,0.04,290,3.0820303926731505,1.2,0.7253253018842266,2017-02-28
1540,34599215,New 2 Bedrooms Apt Right in Times Square,1015345,Tom,"Manhattan, Theater District","(40.76125, -73.98167)",Entire home/apt,400$,4,2019-06-23,2.5,3,4.140158428413503,4.8,0.6270377947925683,2018-12-18
1541,10085478,Deluxe Brooklyn Loft,47554473,Henry Norman,"Brooklyn, Greenpoint","(40.72845, -73.94476999999998)",Entire home/apt,129$,16,2019-06-27,0.37,71,4.9112113468400285,19.2,0.8662395320962297,2018-12-22
1542,22434380,Private Room for 1 person in LES/Chinatown,147058441,Scotty,"Manhattan, Chinatown","(40.71626, -73.99224)",Private room,68$,7,2019-07-07,0.39,54,3.447357580455712,8.4,0.7720672249512357,2019-01-01
1543,22409676,Great little spot,164048400,Jarryd,"Brooklyn, Bushwick","(40.70167, -73.93075)",Private room,40$,1,2017-12-30,0.05,0,3.3396450092622008,1.2,0.6961469932586437,2017-06-26
1544,6300353,Lovely private space! 15min > city!,29854689,Danielle,"Brooklyn, Bushwick","(40.69793, -73.92775)",Private room,65$,17,2019-06-16,0.45,30,4.735831526371202,20.4,0.8695633723752483,2018-12-11
1545,7161189,Modern and spacious in Bed Stuy,37503617,Sonia,"Brooklyn, Bedford-Stuyvesant","(40.69325, -73.94819)",Entire home/apt,150$,3,2015-10-05,0.06,0,3.987210966506352,3.6,0.7235843366257079,2015-04-01
1546,21005576,"Quiet, clean and spacious.",151238818,Peter,"Manhattan, Upper West Side","(40.77867, -73.97914)",Private room,135$,8,2019-06-16,0.82,363,3.6803024984877326,9.6,0.7504180025260571,2018-12-11
1547,10086307,Private Suite - room with bathroom,13792543,Gregory,"Manhattan, Harlem","(40.80729, -73.95238)",Private,110$,76,2019-06-26,1.78,281,4.639773973975234,91.2,0.8323108328339598,2018-12-21
1548,4948953,Greenpoint apartment,19965673,Amanda,"Brooklyn, Greenpoint","(40.72086, -73.94609)",Private room,75$,0,,,0,,,,2018-08-03
1549,30236202,BEST Bushwick Luxury Apt. 15-minutes to Manhattan,8998154,Gordon,"Brooklyn, Bushwick","(40.69347, -73.92448)",Entire home/apt,99$,12,2019-06-15,1.71,46,3.6605226936495696,14.4,0.6744153981251376,2018-12-10
1550,30502914,Family Suite Beautiful Brooklyn Home,208955733,Candace,"Brooklyn, East Flatbush","(40.65441, -73.91995)",Private room,95$,6,2019-07-01,0.87,350,3.656453572251488,7.1999999999999975,0.7117382238439607,2018-12-26
1551,19860903,"Charming Two Bedroom in Brownstone, BedStuy :)",12577986,Bennett,"Brooklyn, Bedford-Stuyvesant","(40.68614, -73.93594)",Entire home/apt,124$,113,2019-06-23,4.71,63,3.64860105824011,135.6,0.6622374682714329,2018-12-18
1552,35277302,Elegant Room in Upper Manhattan-18min Time Square,6057887,Mutaz,"Manhattan, Washington Heights","(40.84853, -73.93805)",Private room,79$,2,2019-06-10,1.87,16,3.9680956933374767,2.4,0.7407363377372964,2018-12-05
1553,5085803,Beautiful Studio in the Upper East (30 DAYS MIN),23772724,Elem,"Manhattan, Upper East Side","(40.78151, -73.94775)",Entire home/apt,99$,12,2019-04-27,0.29,208,4.13255990732734,14.4,0.7100443577945101,2018-10-22
1554,26320521,Beautiful Apartment across from Carnegie Hall,159498011,David,"Manhattan, Midtown","(40.7657, -73.98075)",Entire home/apt,400$,5,2018-12-30,0.43,0,3.2367113718927585,6.0,0.6499585939919912,2018-06-26
